"","Date","County_Name","County_Vax_Total","Dose_1","Dose_2","Unk_Dose","Partial_Vax","Fully_Vax","White_Total","White_Full_Pct","Black_Total","Black_Full_Pct","Native_American_Total","Asian_Total","Asian_Full_Pct","Pacific_Islander_Total","Unk_Race_Total","Other_Race_Total","Hispanic_Total","Hispanic_Partial_Vax","Hispanic_Full_Vax","Population","County_Pct_Dose_1","County_Pct_Dose_2","White_Partial_Pct","Black_Partial_Pct","Asian_Partial_Pct","Non_Hispanic_Partial_Pct","Non_Hispanic_Full_Pct","Full_Pct","V1"
"2:8505","2021-06-22","Garland",64760,35981,28773,6,6568,29413,55050,32.6,3361,20.1,137,604,8,48,2703,2857,2671,11,25.7,86444,41.6,33.3,6.7,5,1.2,9,32,"34.0%","2:8428"
"2:8506","2021-06-22","Saline",76905,42112,34767,26,5414,36698,61262,31.5,6241,35,157,1062,9.6,78,5039,3066,2743,7,28.1,104254,40.4,33.3,4,6.3,2.9,5,33.7,"35.2%","2:8429"
"2:8507","2021-06-22","Franklin",10968,5956,5012,0,568,5388,9935,33.6,53,11.2,36,127,6.8,2,612,203,177,2,19.2,15200,39.2,33,3.3,4.6,2.1,4,30.1,"35.4%","2:8430"
"2:8508","2021-06-22","Scott",4538,2666,1872,0,354,2312,3885,24.1,23,11.8,22,83,6.2,3,366,156,193,4,16,8746,30.5,21.4,3.5,3.2,0.9,3,17.9,"26.4%","2:8431"
"2:8509","2021-06-22","Logan",12099,6638,5458,3,810,5828,10864,29.8,146,20.6,44,171,10,3,638,233,348,5,33.1,18547,35.8,29.4,4,2.1,0.5,3,18.7,"31.4%","2:8432"
"2:8510","2021-06-22","Yell",11742,6675,5067,0,798,5877,9641,27.8,171,20.7,51,118,12.3,3,729,1029,1542,5,23.9,18012,37.1,28.1,3.2,1.2,1.9,8,19.8,"32.6%","2:8433"
"2:8511","2021-06-22","Montgomery",4215,2459,1756,0,226,2233,3760,26.2,11,6.5,4,21,1.7,0,304,115,72,1,11.1,7929,31,22.1,2.5,0,0.8,3,9.1,"28.2%","2:8434"
"2:8512","2021-06-22","Pike",4599,2527,2069,3,387,2140,3967,21.4,141,17.4,7,23,3.3,0,281,180,197,6,15.9,9246,27.3,22.4,3.3,6.4,0,5,13.2,"23.1%","2:8435"
"2:8513","2021-06-22","Hempstead",7978,4632,3325,21,933,3699,4454,17,2198,18.9,40,57,16.2,7,617,605,779,6,17.5,17816,26,18.7,4.1,4.5,3.1,6,22.2,"20.8%","2:8436"
"2:8514","2021-06-22","Drew",11448,6295,5150,3,808,5487,7422,32.4,2940,32.5,12,89,7.8,16,484,485,367,7,34,15607,40.3,33,4.1,4.7,0,9,43.4,"35.2%","2:8437"
"2:8515","2021-06-22","Bradley",7434,4370,3064,0,610,3760,4654,36.6,1952,40.5,18,35,6.1,8,178,589,656,8,26.2,9068,48.2,33.8,5.2,6.3,0.7,20,29.6,"41.5%","2:8438"
"2:8516","2021-06-22","Calhoun",2309,1216,1093,0,105,1111,1642,22.7,455,22.1,0,6,0,0,173,33,22,0,6.7,4546,26.7,24,1.8,1.9,0,0,23.1,"24.4%","2:8439"
"2:8517","2021-06-22","Ouachita",15398,8326,7066,6,908,7418,8573,35.2,5666,34.1,13,75,5.9,15,776,280,251,6,27.4,20023,41.6,35.3,3.9,4.1,1,3,41.1,"37.0%","2:8440"
"2:8518","2021-06-22","Nevada",3579,2120,1350,109,501,1619,2302,21.4,979,20.3,4,30,6.1,0,210,54,84,4,14.7,7050,30.1,19.1,6.3,6.6,3,11,37.8,"23.0%","2:8441"
"2:8519","2021-06-22","Clark",14675,7905,6770,0,894,7011,10598,35.2,3160,31.7,19,130,6.6,3,439,326,606,7,34.8,19472,40.6,34.8,3.9,4.2,2.5,6,40.3,"36.0%","2:8442"
"2:8520","2021-06-22","Dallas",5161,2760,2401,0,295,2465,2851,38.9,1999,38.5,6,21,7.3,0,227,57,89,4,20.3,6069,45.5,39.6,4.1,4.3,0,6,55.6,"40.6%","2:8443"
"2:8521","2021-06-22","Cleveland",5354,2943,2408,3,374,2569,4524,35.9,630,38,3,4,0,2,125,66,61,4,20,6927,42.5,34.8,4.8,4.7,8.3,10,10,"37.1%","2:8444"
"2:8522","2021-06-22","Lincoln",5619,3142,2465,12,392,2750,4183,26.3,1128,14.2,6,23,5.4,2,108,169,208,4,22.9,11689,26.9,21.1,2.8,3.2,0,4,26.7,"23.5%","2:8445"
"2:8523","2021-06-22","Arkansas",12195,6835,5357,3,934,5901,9003,39.9,2088,27.5,10,90,9.4,1,575,428,330,2,41.3,14786,46.2,36.2,5.8,4.8,0,2,37.1,"39.9%","2:8446"
"2:8524","2021-06-22","Grant",10474,5740,4728,6,796,4944,9713,30.4,269,27.8,11,47,6,6,264,164,203,3,23.8,15720,36.5,30.1,4.7,5,1.2,6,27.9,"31.5%","2:8447"
"2:8525","2021-06-22","Monroe",4644,2649,1992,3,470,2179,2691,37.8,1606,32.6,3,7,5.4,3,208,126,130,12,53,5758,46,34.6,6.4,7.9,0,4,7.7,"37.8%","2:8448"
"2:8526","2021-06-22","Lee",4031,2300,1729,2,343,1957,1653,22.8,1960,23,6,16,6.5,8,330,58,78,3,23.5,7777,29.6,22.2,3.4,3.8,2.2,13,19.1,"25.2%","2:8449"
"2:8527","2021-06-22","Hot Spring",18791,10101,8684,6,1200,8901,15754,29.2,2016,27.9,39,74,8,7,514,387,455,3,23.2,29427,34.3,29.5,3.8,3.5,2.4,7,21.5,"30.2%","2:8450"
"2:8528","2021-06-22","St. Francis",11960,6996,4955,9,960,6036,5790,28.5,5341,25,8,81,2.1,9,582,149,265,2,9.8,21496,32.5,23.1,4,3.9,0.5,5,28.7,"28.1%","2:8451"
"2:8529","2021-06-22","Crittenden",20038,12626,7412,0,3011,9615,8779,23.3,8930,20.1,40,169,13.8,26,1777,317,432,8,20.8,39319,32.1,18.9,6.2,7.5,4.8,12,27.2,"24.5%","2:8452"
"2:8530","2021-06-22","Cross",10367,5792,4569,6,820,4972,7418,34.1,2218,33,9,107,9.4,8,498,109,160,9,27.3,13912,41.6,32.8,5,6,0,9,47.5,"35.7%","2:8453"
"2:8531","2021-06-22","Woodruff",4522,2410,2109,3,237,2173,3074,37.8,1035,34,0,7,0,19,324,63,68,6,43.3,5426,44.4,38.9,3.5,4.3,0,0,95,"40.0%","2:8454"
"2:8532","2021-06-22","White",46209,24914,21273,22,3061,21853,39485,30,1634,23.6,99,393,8.6,28,2050,2520,1399,9,22.1,67007,37.2,31.7,3.9,3.9,1.7,9,27,"32.6%","2:8455"
"2:8533","2021-06-22","Faulkner",84700,46290,38407,3,6211,40079,67355,35,7941,28.2,166,1139,8.7,90,5033,2976,2122,7,23.7,107247,43.2,35.8,4.9,5.8,2.9,6,33.2,"37.4%","2:8456"
"2:8534","2021-06-22","Conway",14758,8056,6702,0,801,7255,11660,37.3,1662,38.4,34,83,12.8,11,1030,278,522,5,40.2,17726,45.4,37.8,3.7,4.8,0,1,52.7,"40.9%","2:8457"
"2:8535","2021-06-22","Newton",3446,1931,1511,4,376,1555,2961,20.4,4,0,5,4,2.2,3,434,35,115,11,43,6827,28.3,22.1,4.2,6.6,1.1,3,9.7,"22.8%","2:8458"
"2:8536","2021-06-22","Pope",38015,21486,16529,0,2238,19248,31111,30.6,897,23.1,121,406,8.3,20,3050,2410,2674,5,30.6,54387,39.5,30.4,3.3,4.3,2.4,5,27.6,"35.4%","2:8459"
"2:8537","2021-06-22","Johnson",13392,7580,5812,0,951,6629,10871,25.7,263,23,42,210,6.1,21,1180,805,1603,6,28.8,22287,34,26.1,3.2,5.8,2.6,2,26.6,"29.7%","2:8460"
"2:8538","2021-06-22","Van Buren",9550,5093,4457,0,483,4610,8865,30.2,61,21.6,27,23,9.5,2,465,107,183,3,20.6,14547,35,30.6,2.9,6.4,0,2,17.6,"31.7%","2:8461"
"2:8539","2021-06-22","Cleburne",14824,8068,6753,3,941,7127,13110,29.3,54,19.4,26,69,6.2,2,1390,173,211,3,21.8,21965,36.7,30.7,3.7,0,2.8,4,24.3,"32.4%","2:8462"
"2:8540","2021-06-22","Poinsett",12658,7176,5467,15,1471,5705,11160,28,766,21,12,46,4.4,2,498,174,256,4,21.5,19810,36.2,27.6,7.1,6.7,4.4,2,27.1,"28.8%","2:8463"
"2:8541","2021-06-22","Craighead",64213,36724,27444,45,7737,28987,52501,31.4,5249,16.3,105,1284,8.7,48,3390,1636,2010,10,19.9,91830,40,29.9,8,5.4,3,14,45.4,"31.6%","2:8464"
"2:8542","2021-06-22","Sharp",8614,4871,3739,4,1015,3856,7925,24.1,20,5.6,17,40,4.5,3,548,61,131,1,17.8,15166,32.1,24.7,6.4,0,0.6,10,13.4,"25.4%","2:8465"
"2:8543","2021-06-22","Izard",6380,3527,2850,3,565,2962,5897,23.6,23,2.9,9,17,4.9,1,351,82,57,3,8.2,12084,29.2,23.6,4.5,1.6,0,3,12.5,"24.5%","2:8466"
"2:8544","2021-06-22","Fulton",4725,2604,2121,0,316,2288,4306,19.6,9,3.5,5,7,3.4,0,368,30,54,1,14.8,10804,24.1,19.6,2.6,0.9,0,0,11.6,"21.2%","2:8467"
"2:8545","2021-06-22","Stone",6690,3575,3115,0,365,3210,6114,27.3,24,15.7,16,7,8,1,433,95,56,4,13.9,10998,32.5,28.3,3,2.9,0,4,5.4,"29.2%","2:8468"
"2:8546","2021-06-22","Boone",18719,10407,8305,7,1850,8557,16645,24.5,67,17,33,116,4.8,5,1483,370,1147,14,68.1,31850,32.7,26.1,5.2,2.1,1,6,22.3,"26.9%","2:8469"
"2:8547","2021-06-22","Out of State",35124,21983,13139,2,6284,15699,20788,0,2917,0,288,1195,0,72,8064,1800,2471,0,0,0,0,0,0,0,0,0,0,"Inf","2:8470"
"2:8548","2021-06-21","Missing",283799,177338,106376,85,63570,113768,188800,0,36140,0,1023,6226,0,732,35052,15826,18593,0,0,0,0,0,0,0,0,0,0,"Inf","2:8471"
"2:8549","2021-06-21","Howard",7611,4223,3388,0,409,3814,5150,30.5,1410,32.1,31,39,10.3,8,497,476,425,4,17.5,10888,38.8,31.1,2.9,3.1,4.1,0,34.5,"35.0%","2:8472"
"2:8550","2021-06-21","Pulaski",276488,152425,124032,31,19843,132582,165021,40.3,67780,26.4,949,7407,26.3,229,18798,16304,12331,8,33.7,330989,46.1,37.5,4.9,4.4,5.2,6,43.4,"40.1%","2:8473"
"2:8551","2021-06-21","Lonoke",43577,23900,19671,6,2948,20952,35736,30.8,2450,29.4,77,470,8.5,40,3489,1315,1435,5,27.6,61242,39,32.1,4,4.8,0,6,32.1,"34.2%","2:8474"
"2:8552","2021-06-21","Prairie",4160,2475,1676,9,613,1862,3442,25.3,479,27.3,8,12,14.3,2,139,78,103,15,42,6949,35.6,24.1,8,8.8,3.6,11,33.3,"26.8%","2:8475"
"2:8553","2021-06-21","Desha",7928,4489,3430,9,729,3760,4223,40.8,3009,31.8,18,62,25,3,287,326,424,11,35.1,9520,47.2,36,7.4,6.2,0,3,41.6,"39.5%","2:8476"
"2:8554","2021-06-21","Phillips",10238,5662,4573,3,733,4929,4042,35,5495,29.2,8,36,4.5,4,405,248,205,5,38.3,14714,38.5,31.1,4.7,4.4,3,8,22.7,"33.5%","2:8477"
"2:8555","2021-06-21","Searcy",4035,2141,1894,0,204,1937,3493,25.1,14,16.7,2,2,0.8,1,474,49,79,3,20.6,6887,31.1,27.5,2.6,0,0,0,7.1,"28.1%","2:8478"
"2:8556","2021-06-21","Independence",18766,10609,8152,5,1860,8749,17215,26.6,288,15.3,43,247,8.9,12,426,535,666,5,17.3,31722,33.4,25.7,5.4,5.3,0.4,8,31,"27.6%","2:8479"
"2:8557","2021-06-21","Jackson",8736,4762,3968,6,686,4076,7154,28.6,1022,18.5,18,22,8,9,337,174,194,5,23.1,14500,32.8,27.4,4.6,3.5,0.9,4,13.2,"28.1%","2:8480"
"2:8558","2021-06-21","Mississippi",19343,10925,8412,6,1845,9080,12159,26.6,5007,19.7,30,122,7.8,13,1622,390,559,6,18.9,33683,32.4,25,4.7,4.7,3.9,11,33.3,"27.0%","2:8481"
"2:8559","2021-06-21","Greene",25637,14043,11589,5,2092,11951,23141,29.2,217,14.3,24,118,4.5,18,1395,724,445,7,19.6,38118,36.8,30.4,5,5.8,1.2,6,22,"31.4%","2:8482"
"2:8560","2021-06-21","Clay",8955,4830,4119,6,520,4310,7939,31.1,44,16.9,3,9,2.8,0,726,234,61,3,10.8,12543,38.5,32.8,3.5,2.4,0,8,10,"34.4%","2:8483"
"2:8561","2021-06-21","Randolph",7231,4337,2893,1,1143,3194,6691,20.3,62,13.5,6,42,2,57,205,168,143,10,21.1,15146,28.6,19.1,7.2,4.3,2,9,13.9,"21.1%","2:8484"
"2:8562","2021-06-21","Lawrence",9325,5199,4117,9,915,4284,8822,29.5,74,18,10,26,4.2,2,328,63,123,7,26,14051,37,29.3,6.3,1,2.1,4,27.1,"30.5%","2:8485"
"2:8563","2021-06-21","Baxter",24748,13489,11254,5,1774,11715,21519,28,61,12.3,57,153,8.6,11,2567,380,559,4,31.3,37221,36.2,30.2,4,4.1,1,7,35.6,"31.5%","2:8486"
"2:8564","2021-06-21","Marion",7295,4084,3211,0,541,3543,6253,21.1,13,6.5,15,13,4.3,6,876,119,181,6,27.4,14723,27.7,21.8,3.2,0,1.9,4,10.1,"24.1%","2:8487"
"2:8565","2021-06-21","Perry",6996,3795,3198,3,423,3372,6306,35.5,116,27.9,5,13,2.5,1,436,119,115,4,22.3,8917,42.6,35.9,4.2,3.8,1.3,0,18.2,"37.8%","2:8488"
"2:8566","2021-06-21","Jefferson",34456,20780,13670,6,6123,14657,16081,29.1,15996,20.6,110,453,12.1,24,939,853,658,10,26.7,57304,36.3,23.9,10.5,9.6,20.6,12,35.6,"25.6%","2:8489"
"2:8567","2021-06-21","Washington",160028,92805,67214,9,17367,75438,123623,32.4,3852,22.8,1040,3923,13.9,2151,11291,14148,23948,11,34.3,200760,46.2,33.5,7.1,6.1,3.3,8,26,"37.6%","2:8490"
"2:8568","2021-06-21","Crawford",29589,16713,12870,6,2295,14418,24838,24.3,333,15.5,135,433,4,5,2693,1152,1384,5,16.4,53333,31.3,24.1,3.7,2.5,1.5,5,21.5,"27.0%","2:8491"
"2:8569","2021-06-21","Little River",4545,2528,2017,0,300,2228,3089,18.4,809,18.9,16,115,3.9,2,445,69,248,5,35.5,10486,24.1,19.2,2.4,2.4,1.1,9,108.9,"21.2%","2:8492"
"2:8570","2021-06-21","Miller",6948,3905,3043,0,638,3267,3986,7,1441,7.3,13,53,1.9,6,1046,403,355,2,14.7,36531,10.7,8.3,1.2,1.7,1,3,10.6,"8.9%","2:8493"
"2:8571","2021-06-21","Lafayette",2809,1512,1297,0,156,1356,1580,20.8,1116,25.6,6,24,8.8,1,66,16,36,1,12.8,5854,25.8,22.2,1.9,3.2,0,9,31.4,"23.2%","2:8494"
"2:8572","2021-06-21","Columbia",12526,7084,5436,6,1371,5713,7442,26.9,3902,24.8,17,146,6.4,2,589,428,462,15,39.9,20211,35.1,26.9,5.8,6,1.6,14,32.8,"28.3%","2:8495"
"2:8573","2021-06-21","Union",17164,9756,7408,0,1605,8151,10331,23,4764,21.2,32,122,7.9,12,866,1037,731,7,28.7,32555,30,22.8,3.6,4.7,1.1,5,24.5,"25.0%","2:8496"
"2:8574","2021-06-21","Ashley",11961,6471,5487,3,724,5747,7902,30.5,3110,36,7,27,2.9,5,353,557,853,9,46.5,16780,38.6,32.7,3.4,4.9,0,0,25.8,"34.2%","2:8497"
"2:8575","2021-06-21","Chicot",6469,3635,2813,21,505,3130,2588,31.5,3105,32.7,9,34,10.2,2,449,282,340,7,36.1,8680,41.9,32.4,4.6,5.4,0,4,24.6,"36.1%","2:8498"
"2:8576","2021-06-21","Benton",186190,105832,80343,15,18008,87824,141812,31.8,2724,25.3,937,10046,9.3,533,10154,19984,29078,10,37.2,231247,45.8,34.7,6.3,5.3,2.5,10,42.9,"38.0%","2:8499"
"2:8577","2021-06-21","Carroll",15409,8874,6529,6,1254,7620,12260,25.7,43,7.9,48,130,7.7,74,1643,1211,1377,5,22.8,24422,36.3,26.7,4,2.8,0.6,1,20.3,"31.2%","2:8500"
"2:8578","2021-06-21","Madison",8413,4765,3645,3,754,4011,7262,25.7,26,6.5,37,67,6.7,21,594,406,611,9,37.5,14093,33.8,25.9,4.4,5.2,0.7,10,22,"28.5%","2:8501"
"2:8579","2021-06-21","Sebastian",52147,30363,21783,1,5223,25140,39337,20.9,2543,15.4,315,2256,4.7,37,3989,3670,4417,5,14.7,107538,28.2,20.3,3.9,3.8,1.8,5,18.7,"23.4%","2:8502"
"2:8580","2021-06-21","Polk",8377,4836,3540,1,759,4077,7404,21.8,26,9.8,35,62,4.6,7,560,283,488,4,23.7,17073,28.3,20.7,4.1,1.6,0.3,2,19.9,"23.9%","2:8503"
"2:8581","2021-06-21","Sevier",8460,4618,3842,0,476,4142,5440,21.6,345,28.4,47,34,4.1,38,1199,1357,1979,4,21.9,13767,33.5,27.9,1.9,2.9,1.4,3,17.6,"30.1%","2:8504"
"2:8582","2021-06-21","Garland",64590,35919,28665,6,6624,29295,54957,32.5,3338,19.9,150,597,9.2,50,2682,2816,2640,11,25.3,86444,41.6,33.2,6.8,5.1,0.4,8,31.9,"33.9%","2:8505"
"2:8583","2021-06-21","Saline",76705,41966,34712,27,5334,36632,61015,31.4,6247,34.9,155,1065,9.8,75,5068,3080,2748,7,28.2,104254,40.3,33.3,4,6.5,2.5,4,34.2,"35.1%","2:8506"
"2:8584","2021-06-21","Franklin",10952,5933,5019,0,547,5386,9936,33.7,56,12.2,40,125,8,2,603,190,177,3,18.6,15200,39,33,3.1,4.1,1.3,6,28.6,"35.4%","2:8507"
"2:8585","2021-06-21","Scott",4540,2681,1859,0,377,2304,3895,24.2,24,12.9,20,86,6.2,3,362,150,196,4,16.5,8746,30.7,21.3,3.7,2.2,0,6,16.8,"26.3%","2:8508"
"2:8586","2021-06-21","Logan",12099,6620,5476,3,772,5848,10852,29.9,149,19.8,45,178,10,1,636,238,354,4,33.9,18547,35.7,29.5,3.8,5,0.9,3,19.6,"31.5%","2:8509"
"2:8587","2021-06-21","Yell",11730,6680,5050,0,817,5863,9645,27.8,173,20,54,125,13.3,2,716,1015,1528,5,23.9,18012,37.1,28,3.3,3.1,1.4,6,21.6,"32.6%","2:8510"
"2:8588","2021-06-21","Montgomery",4195,2448,1747,0,218,2230,3742,26.3,13,7.6,3,19,1.7,0,312,106,67,0,10.8,7929,30.9,22,2.3,0,0.8,3,8.2,"28.1%","2:8511"
"2:8589","2021-06-21","Pike",4626,2533,2090,3,372,2161,3993,21.6,142,17.6,6,23,2.5,0,272,190,203,6,16.3,9246,27.4,22.6,3.3,6.2,0.8,3,14.5,"23.4%","2:8512"
"2:8590","2021-06-21","Hempstead",7944,4597,3326,21,900,3697,4455,17.1,2171,18.7,40,57,16.2,7,612,602,774,6,17.4,17816,25.8,18.7,3.8,4.3,2.3,4,23.7,"20.8%","2:8513"
"2:8591","2021-06-21","Drew",11441,6286,5152,3,804,5482,7434,32.3,2928,32.3,21,83,13,19,490,466,362,7,33.6,15607,40.3,33,4.4,4.7,1.3,4,44.2,"35.1%","2:8514"
"2:8592","2021-06-21","Bradley",7410,4377,3033,0,639,3738,4633,36.4,1963,40.4,18,36,6.1,8,177,575,664,8,26.6,9068,48.3,33.4,5.3,7.1,0.7,18,31.5,"41.2%","2:8515"
"2:8593","2021-06-21","Calhoun",2323,1232,1091,0,122,1110,1653,22.6,458,21.9,0,6,0,0,173,33,22,0,6.7,4546,27.1,24,2.2,2.6,0,0,23.1,"24.4%","2:8516"
"2:8594","2021-06-21","Ouachita",15373,8347,7020,6,987,7360,8569,34.9,5654,33.8,12,75,5.9,16,760,287,252,6,27.6,20023,41.7,35.1,4.4,4.5,0,4,41.1,"36.8%","2:8517"
"2:8595","2021-06-21","Nevada",3580,2123,1348,109,503,1620,2308,21.3,972,20.2,4,30,6.1,0,208,58,86,3,15.8,7050,30.1,19.1,6.5,6.5,3,11,37.8,"23.0%","2:8518"
"2:8596","2021-06-21","Clark",14649,7920,6729,0,949,6971,10597,35,3139,31.4,21,129,8.2,6,430,327,611,6,35.5,19472,40.7,34.6,4.3,4.2,0.8,6,40.9,"35.8%","2:8519"
"2:8597","2021-06-21","Dallas",5173,2764,2409,0,291,2473,2873,39.2,1993,38.5,6,20,4.9,0,224,57,88,5,19.3,6069,45.5,39.7,4.2,4.1,4.9,0,55.6,"40.7%","2:8520"
"2:8598","2021-06-21","Cleveland",5359,2935,2421,3,355,2580,4518,36,631,38.2,4,2,2.8,1,126,77,61,3,20.7,6927,42.4,35,4.7,4.2,5.6,5,5,"37.2%","2:8521"
"2:8599","2021-06-21","Lincoln",5602,3123,2467,12,374,2749,4177,26.3,1116,14.1,8,22,7.1,1,106,172,209,3,23.1,11689,26.7,21.1,2.7,3.1,0,0,26.7,"23.5%","2:8522"
"2:8600","2021-06-21","Arkansas",12173,6816,5354,3,921,5895,8989,39.9,2090,27.4,3,88,5.7,1,558,444,332,5,40.1,14786,46.1,36.2,5.7,5.2,0,2,36.4,"39.9%","2:8523"
"2:8601","2021-06-21","Grant",10464,5730,4728,6,785,4945,9702,30.5,269,27.4,12,47,6,4,267,163,200,2,23.8,15720,36.5,30.1,4.5,5.4,2.4,4,27.9,"31.5%","2:8524"
"2:8602","2021-06-21","Monroe",4629,2657,1969,3,506,2151,2672,37,1608,32.3,4,7,5.4,2,208,128,129,11,53,5758,46.1,34.2,7.1,8.7,2.7,6,5.8,"37.4%","2:8525"
"2:8603","2021-06-21","Lee",4039,2303,1733,3,340,1963,1661,23,1970,23,4,15,4.3,8,326,55,78,2,24,7777,29.6,22.3,3.2,4.1,2.2,15,17,"25.2%","2:8526"
"2:8604","2021-06-21","Hot Spring",18745,10055,8684,6,1150,8905,15691,29.2,2011,27.7,41,72,9.9,10,529,391,453,4,22.7,29427,34.2,29.5,3.6,3.8,0,0,25.2,"30.3%","2:8527"
"2:8605","2021-06-21","St. Francis",11956,6986,4962,8,940,6046,5803,28.5,5330,25,5,80,1.1,7,579,152,264,2,9.7,21496,32.5,23.1,4,3.8,1.1,4,28.1,"28.1%","2:8528"
"2:8606","2021-06-21","Crittenden",20018,12603,7415,0,2982,9621,8753,23.2,8921,20.1,37,167,13.8,29,1792,319,430,7,20.9,39319,32.1,18.9,6.2,7.4,2.8,12,27.2,"24.5%","2:8529"
"2:8607","2021-06-21","Cross",10325,5772,4547,6,823,4949,7385,33.9,2214,33,12,100,9.4,5,501,108,160,8,27.7,13912,41.5,32.7,5,6,4.7,8,43.2,"35.6%","2:8530"
"2:8608","2021-06-21","Woodruff",4517,2413,2101,3,246,2167,3077,37.9,1037,33.7,3,8,3.6,17,314,61,67,2,44.4,5426,44.5,38.7,3.3,5.1,3.6,0,95,"39.9%","2:8531"
"2:8609","2021-06-21","White",46158,24867,21268,23,3032,21835,39481,30,1616,23.3,101,373,9,27,2048,2512,1402,10,21.9,67007,37.1,31.7,3.9,4,1.5,6,26.5,"32.6%","2:8532"
"2:8610","2021-06-21","Faulkner",84423,46130,38290,3,6173,39957,67141,34.9,7904,28.1,170,1134,9.2,92,5035,2947,2113,7,23.8,107247,43,35.7,4.9,5.7,2.5,7,32.5,"37.3%","2:8533"
"2:8611","2021-06-21","Conway",14759,8067,6692,0,826,7241,11670,37.2,1651,38.5,33,81,10.8,7,1028,289,528,7,39.9,17726,45.5,37.8,3.9,4,1.4,2,49.5,"40.8%","2:8534"
"2:8612","2021-06-21","Newton",3412,1921,1487,4,392,1529,2929,20,4,0,5,4,2.2,3,431,36,113,12,41.3,6827,28.1,21.8,4.5,6.6,1.1,3,9.7,"22.4%","2:8535"
"2:8613","2021-06-21","Pope",37924,21457,16467,0,2298,19159,31080,30.5,876,22.8,118,385,8.6,20,3047,2398,2662,5,30.3,54387,39.5,30.3,3.4,3.8,1.8,5,26.3,"35.2%","2:8536"
"2:8614","2021-06-21","Johnson",13364,7549,5815,0,915,6634,10881,25.7,261,23.4,40,209,7.1,21,1168,784,1596,6,28.8,22287,33.9,26.1,3.1,4.6,0,2,26.6,"29.8%","2:8537"
"2:8615","2021-06-21","Van Buren",9567,5112,4455,0,510,4602,8894,30.2,64,24.8,28,20,8.8,4,458,99,181,5,19.7,14547,35.1,30.6,3.1,2.4,1.4,0,19.1,"31.6%","2:8538"
"2:8616","2021-06-21","Cleburne",14785,8046,6736,3,936,7110,13080,29.3,48,17.4,29,64,7.9,2,1389,173,207,2,21.8,21965,36.6,30.7,3.7,0,1.1,3,22.9,"32.4%","2:8539"
"2:8617","2021-06-21","Poinsett",12650,7166,5469,15,1457,5709,11159,28,773,21.3,14,47,7.8,2,492,163,261,4,21.5,19810,36.2,27.6,6.9,6.5,0,6,25.9,"28.8%","2:8540"
"2:8618","2021-06-21","Craighead",64232,36733,27453,46,7743,28990,52513,31.4,5238,16.3,100,1288,7.5,50,3362,1681,2033,9,20.3,91830,40,29.9,8,5.3,4,15,45.4,"31.6%","2:8541"
"2:8619","2021-06-21","Sharp",8631,4892,3735,4,1045,3847,7948,24.1,20,4.5,17,39,5.1,2,540,65,130,4,16.4,15166,32.3,24.6,6.6,2.2,0,10,12.6,"25.4%","2:8542"
"2:8620","2021-06-21","Izard",6344,3513,2828,3,568,2945,5849,23.4,22,2.6,10,18,3.9,1,355,89,54,3,7.6,12084,29.1,23.4,4.5,1.9,2.9,2,14.1,"24.4%","2:8543"
"2:8621","2021-06-21","Fulton",4715,2600,2115,0,318,2282,4301,19.6,9,3.5,6,6,3.4,0,361,32,54,1,14.8,10804,24.1,19.6,2.6,0.9,0,0,7,"21.1%","2:8544"
"2:8622","2021-06-21","Stone",6667,3546,3121,0,334,3212,6079,27.3,27,20,15,5,6.3,3,438,100,54,5,12.8,10998,32.2,28.4,2.7,0,0.9,4,5.4,"29.2%","2:8545"
"2:8623","2021-06-21","Boone",18739,10439,8290,10,1902,8537,16673,24.5,65,16,30,115,4.2,5,1494,357,1147,14,67.8,31850,32.8,26,5.2,3.1,1.3,5,22.3,"26.8%","2:8546"
"2:8624","2021-06-21","Out of State",34944,21849,13095,0,6203,15646,20704,0,2923,0,277,1193,0,71,8001,1775,2428,0,0,0,0,0,0,0,0,0,0,"Inf","2:8547"
"2:8625","2021-06-20","Missing",283500,177298,106117,85,63754,113544,188457,0,36076,0,1046,6247,0,734,35084,15856,18597,0,0,0,0,0,0,0,0,0,0,"Inf","2:8548"
"2:8626","2021-06-20","Howard",7622,4230,3392,0,412,3818,5172,30.7,1399,31.7,35,38,13.1,7,499,472,426,3,17.8,10888,38.9,31.2,2.8,3.3,1.4,2,31,"35.1%","2:8549"
"2:8627","2021-06-20","Pulaski",276310,152413,123866,31,20030,132383,164901,40.2,67818,26.4,941,7379,25.5,240,18745,16286,12295,8,33.6,330989,46,37.4,5,4.4,6.4,6,43.4,"40.0%","2:8550"
"2:8628","2021-06-20","Lonoke",43547,23854,19687,6,2892,20962,35659,30.7,2460,29.6,77,465,7.7,36,3515,1335,1432,5,27.4,61242,39,32.1,3.9,4.6,1.2,6,31.3,"34.2%","2:8551"
"2:8629","2021-06-20","Prairie",4141,2465,1667,9,615,1850,3423,25.1,477,26.6,7,12,14.3,2,140,80,102,12,42.9,6949,35.5,24,8.1,9.8,0,0,38.9,"26.6%","2:8552"
"2:8630","2021-06-20","Desha",7927,4497,3422,8,747,3750,4235,40.9,2995,31.6,20,62,22.5,4,288,323,421,12,34.3,9520,47.2,35.9,7.3,6.4,7.5,14,36.4,"39.4%","2:8553"
